x	y	clickSelects	xmin	xmax	ymin	ymax
1.25	70	logFC=1.25 -log10(p)=70	1.125	1.375	67.5	72.5
1.25	75	logFC=1.25 -log10(p)=75	1.125	1.375	72.5	77.5
1.5	75	logFC=1.5 -log10(p)=75	1.375	1.625	72.5	77.5
1.25	60	logFC=1.25 -log10(p)=60	1.125	1.375	57.5	62.5
1.25	45	logFC=1.25 -log10(p)=45	1.125	1.375	42.5	47.5
1.5	50	logFC=1.5 -log10(p)=50	1.375	1.625	47.5	52.5
1.5	45	logFC=1.5 -log10(p)=45	1.375	1.625	42.5	47.5
1.5	40	logFC=1.5 -log10(p)=40	1.375	1.625	37.5	42.5
1.25	35	logFC=1.25 -log10(p)=35	1.125	1.375	32.5	37.5
1.25	40	logFC=1.25 -log10(p)=40	1.125	1.375	37.5	42.5
1.5	35	logFC=1.5 -log10(p)=35	1.375	1.625	32.5	37.5
1.25	30	logFC=1.25 -log10(p)=30	1.125	1.375	27.5	32.5
1.25	25	logFC=1.25 -log10(p)=25	1.125	1.375	22.5	27.5
1.25	20	logFC=1.25 -log10(p)=20	1.125	1.375	17.5	22.5
1.5	20	logFC=1.5 -log10(p)=20	1.375	1.625	17.5	22.5
1.5	30	logFC=1.5 -log10(p)=30	1.375	1.625	27.5	32.5
1.5	10	logFC=1.5 -log10(p)=10	1.375	1.625	7.5	12.5
1.25	10	logFC=1.25 -log10(p)=10	1.125	1.375	7.5	12.5
1.25	15	logFC=1.25 -log10(p)=15	1.125	1.375	12.5	17.5
1.25	90	logFC=1.25 -log10(p)=90	1.125	1.375	87.5	92.5
1.25	85	logFC=1.25 -log10(p)=85	1.125	1.375	82.5	87.5
1.25	55	logFC=1.25 -log10(p)=55	1.125	1.375	52.5	57.5
1.25	50	logFC=1.25 -log10(p)=50	1.125	1.375	47.5	52.5
1	20	logFC=1 -log10(p)=20	0.875	1.125	17.5	22.5
1.5	25	logFC=1.5 -log10(p)=25	1.375	1.625	22.5	27.5
1	15	logFC=1 -log10(p)=15	0.875	1.125	12.5	17.5
1	10	logFC=1 -log10(p)=10	0.875	1.125	7.5	12.5
1.75	5	logFC=1.75 -log10(p)=5	1.625	1.875	2.5	7.5
1.75	10	logFC=1.75 -log10(p)=10	1.625	1.875	7.5	12.5
1.5	85	logFC=1.5 -log10(p)=85	1.375	1.625	82.5	87.5
1.25	65	logFC=1.25 -log10(p)=65	1.125	1.375	62.5	67.5
1.5	15	logFC=1.5 -log10(p)=15	1.375	1.625	12.5	17.5
1.75	30	logFC=1.75 -log10(p)=30	1.625	1.875	27.5	32.5
1.5	55	logFC=1.5 -log10(p)=55	1.375	1.625	52.5	57.5
1	25	logFC=1 -log10(p)=25	0.875	1.125	22.5	27.5
1.25	80	logFC=1.25 -log10(p)=80	1.125	1.375	77.5	82.5
1.5	70	logFC=1.5 -log10(p)=70	1.375	1.625	67.5	72.5
1.5	60	logFC=1.5 -log10(p)=60	1.375	1.625	57.5	62.5
2	5	logFC=2 -log10(p)=5	1.875	2.125	2.5	7.5
1.75	40	logFC=1.75 -log10(p)=40	1.625	1.875	37.5	42.5
1.75	20	logFC=1.75 -log10(p)=20	1.625	1.875	17.5	22.5
2	10	logFC=2 -log10(p)=10	1.875	2.125	7.5	12.5
1.5	80	logFC=1.5 -log10(p)=80	1.375	1.625	77.5	82.5
1.5	65	logFC=1.5 -log10(p)=65	1.375	1.625	62.5	67.5
1.75	45	logFC=1.75 -log10(p)=45	1.625	1.875	42.5	47.5
1.75	25	logFC=1.75 -log10(p)=25	1.625	1.875	22.5	27.5
1	30	logFC=1 -log10(p)=30	0.875	1.125	27.5	32.5
1.75	15	logFC=1.75 -log10(p)=15	1.625	1.875	12.5	17.5
2.75	5	logFC=2.75 -log10(p)=5	2.625	2.875	2.5	7.5
2.25	5	logFC=2.25 -log10(p)=5	2.125	2.375	2.5	7.5
2.25	10	logFC=2.25 -log10(p)=10	2.125	2.375	7.5	12.5
2.5	5	logFC=2.5 -log10(p)=5	2.375	2.625	2.5	7.5
-4.25	0	logFC=-4.25 -log10(p)=0	-4.375	-4.125	-2.5	2.5
4.25	0	logFC=4.25 -log10(p)=0	4.125	4.375	-2.5	2.5
2.75	0	logFC=2.75 -log10(p)=0	2.625	2.875	-2.5	2.5
-5	0	logFC=-5 -log10(p)=0	-5.125	-4.875	-2.5	2.5
-4.5	0	logFC=-4.5 -log10(p)=0	-4.625	-4.375	-2.5	2.5
0.25	5	logFC=0.25 -log10(p)=5	0.125	0.375	2.5	7.5
-1	45	logFC=-1 -log10(p)=45	-1.125	-0.875	42.5	47.5
-1	40	logFC=-1 -log10(p)=40	-1.125	-0.875	37.5	42.5
-1	35	logFC=-1 -log10(p)=35	-1.125	-0.875	32.5	37.5
-1	25	logFC=-1 -log10(p)=25	-1.125	-0.875	22.5	27.5
-1	20	logFC=-1 -log10(p)=20	-1.125	-0.875	17.5	22.5
-0.75	10	logFC=-0.75 -log10(p)=10	-0.875	-0.625	7.5	12.5
-1	15	logFC=-1 -log10(p)=15	-1.125	-0.875	12.5	17.5
-1	10	logFC=-1 -log10(p)=10	-1.125	-0.875	7.5	12.5
-1.25	15	logFC=-1.25 -log10(p)=15	-1.375	-1.125	12.5	17.5
-1.25	25	logFC=-1.25 -log10(p)=25	-1.375	-1.125	22.5	27.5
-1.25	20	logFC=-1.25 -log10(p)=20	-1.375	-1.125	17.5	22.5
-1	30	logFC=-1 -log10(p)=30	-1.125	-0.875	27.5	32.5
-1.25	35	logFC=-1.25 -log10(p)=35	-1.375	-1.125	32.5	37.5
-1.25	10	logFC=-1.25 -log10(p)=10	-1.375	-1.125	7.5	12.5
-0.75	15	logFC=-0.75 -log10(p)=15	-0.875	-0.625	12.5	17.5
-1.25	30	logFC=-1.25 -log10(p)=30	-1.375	-1.125	27.5	32.5
-1.5	25	logFC=-1.5 -log10(p)=25	-1.625	-1.375	22.5	27.5
-1	50	logFC=-1 -log10(p)=50	-1.125	-0.875	47.5	52.5
-1.5	10	logFC=-1.5 -log10(p)=10	-1.625	-1.375	7.5	12.5
-1.5	15	logFC=-1.5 -log10(p)=15	-1.625	-1.375	12.5	17.5
-1.5	20	logFC=-1.5 -log10(p)=20	-1.625	-1.375	17.5	22.5
-2.25	5	logFC=-2.25 -log10(p)=5	-2.375	-2.125	2.5	7.5
-1.75	10	logFC=-1.75 -log10(p)=10	-1.875	-1.625	7.5	12.5
-1.25	45	logFC=-1.25 -log10(p)=45	-1.375	-1.125	42.5	47.5
-0.75	20	logFC=-0.75 -log10(p)=20	-0.875	-0.625	17.5	22.5
-1.25	40	logFC=-1.25 -log10(p)=40	-1.375	-1.125	37.5	42.5
