fill	x	y	xmin	xmax	ymin	ymax
#5A5A5A	-1	15	-1.125	-0.875	12.5	17.5
#727272	-1	10	-1.125	-0.875	7.5	12.5
#8E8E8E	-1.25	15	-1.375	-1.125	12.5	17.5
#A8A8A8	-1.25	25	-1.375	-1.125	22.5	27.5
#838383	-1.25	20	-1.375	-1.125	17.5	22.5
#858585	-1	30	-1.125	-0.875	27.5	32.5
#EBEBEB	-1.25	35	-1.375	-1.125	32.5	37.5
#929292	-1.25	10	-1.375	-1.125	7.5	12.5
#8D8D8D	-0.75	15	-0.875	-0.625	12.5	17.5
#C0C0C0	-1.25	30	-1.375	-1.125	27.5	32.5
#D7D7D7	-1.5	25	-1.625	-1.375	22.5	27.5
#A6A6A6	-1	50	-1.125	-0.875	47.5	52.5
#B6B6B6	-1.5	10	-1.625	-1.375	7.5	12.5
#BEBEBE	-1.5	15	-1.625	-1.375	12.5	17.5
#FFFFFF	-1.5	20	-1.625	-1.375	17.5	22.5
#FFFFFF	-2.25	5	-2.375	-2.125	2.5	7.5
#EBEBEB	-1.75	10	-1.875	-1.625	7.5	12.5
#EBEBEB	-1.25	45	-1.375	-1.125	42.5	47.5
#C4C4C4	-0.75	20	-0.875	-0.625	17.5	22.5
#FFFFFF	-1.25	40	-1.375	-1.125	37.5	42.5
